flight_id,dep_airport,arr_airport,service_type,std,sta,dep_airport_group,arr_airport_group
WF514,BGO,MOL,J,2025-10-23T15:00:00.000000,2025-10-23T15:55:00.000000,NA,B
WF772,TRD,MQN,J,2025-10-23T15:10:00.000000,2025-10-23T16:15:00.000000,NA,D
WF732,TRD,SSJ,J,2025-10-23T15:10:00.000000,2025-10-23T16:05:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-23T15:15:00.000000,2025-10-23T16:05:00.000000,NA,D
DY431,MOL,OSL,J,2025-10-23T15:35:00.000000,2025-10-23T16:30:00.000000,B,NA
WF814,BOO,LKN,J,2025-10-23T15:45:00.000000,2025-10-23T16:15:00.000000,NA,E
WF794,TRD,OSY,J,2025-10-23T15:45:00.000000,2025-10-23T16:20:00.000000,NA,C
WF158,HOV,SOG,J,2025-10-23T16:05:00.000000,2025-10-23T16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-23T16:05:00.000000,2025-10-23T16:35:00.000000,A,A
WF732,SSJ,BOO,J,2025-10-23T16:20:00.000000,2025-10-23T16:55:00.000000,D,NA
WF515,MOL,BGO,J,2025-10-23T16:20:00.000000,2025-10-23T17:15:00.000000,B,NA
WF752,MJF,BOO,J,2025-10-23T16:25:00.000000,2025-10-23T17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-23T16:30:00.000000,2025-10-23T17:00:00.000000,D,NA
WF958,KKN,VAW,J,2025-10-23T16:35:00.000000,2025-10-23T17:00:00.000000,NA,F
WF815,LKN,BOO,J,2025-10-23T16:35:00.000000,2025-10-23T17:00:00.000000,E,NA
WF795,OSY,TRD,J,2025-10-23T16:40:00.000000,2025-10-23T17:10:00.000000,C,NA
WF816,BOO,LKN,J,2025-10-23T16:40:00.000000,2025-10-23T17:10:00.000000,NA,E
WF936,HFT,VDS,J,2025-10-23T16:45:00.000000,2025-10-23T17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-23T16:50:00.000000,2025-10-23T17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-23T16:55:00.000000,2025-10-23T17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-23T17:05:00.000000,2025-10-23T18:15:00.000000,NA,B
WF958,VAW,VDS,J,2025-10-23T17:15:00.000000,2025-10-23T17:35:00.000000,F,G
WF195,OSL,FDE,J,2025-10-23T17:15:00.000000,2025-10-23T18:20:00.000000,NA,A
WF775,BOO,MQN,J,2025-10-23T17:25:00.000000,2025-10-23T18:00:00.000000,NA,D
WF816,LKN,TOS,J,2025-10-23T17:25:00.000000,2025-10-23T18:20:00.000000,E,NA
WF755,BOO,MJF,J,2025-10-23T17:30:00.000000,2025-10-23T18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-23T17:35:00.000000,2025-10-23T18:15:00.000000,NA,D
WF966,TOS,SOJ,J,2025-10-23T17:45:00.000000,2025-10-23T18:10:00.000000,NA,C
DY436,OSL,MOL,J,2025-10-23T17:55:00.000000,2025-10-23T18:55:00.000000,NA,B
WF939,VDS,BJF,J,2025-10-23T18:00:00.000000,2025-10-23T18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-23T18:05:00.000000,2025-10-23T18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-23T18:05:00.000000,2025-10-23T18:30:00.000000,G,F
WF896,BOO,LKN,J,2025-10-23T18:15:00.000000,2025-10-23T18:45:00.000000,NA,E
WF775,MQN,TRD,J,2025-10-23T18:15:00.000000,2025-10-23T19:20:00.000000,D,NA
WF967,SOJ,TOS,J,2025-10-23T18:25:00.000000,2025-10-23T18:50:00.000000,C,NA
WF159,BGO,SOG,J,2025-10-23T18:30:00.000000,2025-10-23T19:05:00.000000,NA,A
WF735,SSJ,TRD,J,2025-10-23T18:30:00.000000,2025-10-23T19:25:00.000000,D,NA
WF755,MJF,TRD,J,2025-10-23T18:30:00.000000,2025-10-23T19:25:00.000000,D,NA
WF176,HOV,OSL,J,2025-10-23T18:35:00.000000,2025-10-23T19:45:00.000000,B,NA
WF516,BGO,MOL,J,2025-10-23T18:35:00.000000,2025-10-23T19:30:00.000000,NA,B
WF939,BJF,HFT,J,2025-10-23T18:35:00.000000,2025-10-23T19:25:00.000000,F,NA
WF196,FDE,OSL,J,2025-10-23T18:40:00.000000,2025-10-23T19:45:00.000000,A,NA
WF978,HFT,HAA,J,2025-10-23T18:45:00.000000,2025-10-23T19:05:00.000000,NA,G
WF947,BVG,ALF,J,2025-10-23T18:45:00.000000,2025-10-23T19:30:00.000000,F,NA
WF837,SVJ,BOO,J,2025-10-23T18:55:00.000000,2025-10-23T19:20:00.000000,E,NA
WF896,LKN,RET,J,2025-10-23T19:00:00.000000,2025-10-23T19:25:00.000000,E,E
WF796,TRD,OSY,J,2025-10-23T19:00:00.000000,2025-10-23T19:35:00.000000,NA,C
WF149,OSL,SOG,J,2025-10-23T19:05:00.000000,2025-10-23T20:00:00.000000,NA,A
WF159,SOG,HOV,J,2025-10-23T19:20:00.000000,2025-10-23T19:55:00.000000,A,B
WF978,HAA,TOS,J,2025-10-23T19:20:00.000000,2025-10-23T19:55:00.000000,G,NA
WF896,RET,BOO,J,2025-10-23T19:40:00.000000,2025-10-23T20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-23T19:50:00.000000,2025-10-23T20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-23T19:55:00.000000,2025-10-23T21:00:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-23T20:00:00.000000,2025-10-23T20:55:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-23T20:00:00.000000,2025-10-23T20:50:00.000000,NA,D
WF199,OSL,FDE,J,2025-10-23T20:15:00.000000,2025-10-23T21:20:00.000000,NA,A
WF179,OSL,HOV,J,2025-10-23T20:15:00.000000,2025-10-23T21:25:00.000000,NA,B
WF149,SOG,SDN,J,2025-10-23T20:20:00.000000,2025-10-23T20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-23T20:55:00.000000,2025-10-23T21:25:00.000000,NA,E
WF779,BOO,MQN,J,2025-10-23T20:55:00.000000,2025-10-23T21:30:00.000000,NA,D
WF948,KKN,VDS,J,2025-10-23T21:00:00.000000,2025-10-23T21:15:00.000000,NA,G
WF938,HVG,MEH,J,2025-10-23T21:00:00.000000,2025-10-23T21:20:00.000000,NA,G
WF778,MQN,BOO,J,2025-10-23T21:15:00.000000,2025-10-23T21:45:00.000000,D,NA
WF938,MEH,VDS,J,2025-10-23T21:35:00.000000,2025-10-23T22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-23T21:40:00.000000,2025-10-23T22:05:00.000000,E,NA
WF931,VDS,MEH,J,2025-10-24T03:00:00.000000,2025-10-24T03:35:00.000000,G,G
WF941,VDS,KKN,J,2025-10-24T03:15:00.000000,2025-10-24T03:30:00.000000,G,NA
WF931,MEH,HVG,J,2025-10-24T03:50:00.000000,2025-10-24T04:10:00.000000,G,NA
WF150,HOV,SOG,J,2025-10-24T03:55:00.000000,2025-10-24T04:25:00.000000,B,A
WF960,TOS,SOJ,J,2025-10-24T04:00:00.000000,2025-10-24T04:25:00.000000,NA,C
WF140,SDN,SOG,J,2025-10-24T04:00:00.000000,2025-10-24T04:30:00.000000,A,A
WF160,HOV,OSL,J,2025-10-24T04:05:00.000000,2025-10-24T05:15:00.000000,B,NA
WF180,FDE,OSL,J,2025-10-24T04:05:00.000000,2025-10-24T05:10:00.000000,A,NA
WF781,RVK,OSY,J,2025-10-24T04:25:00.000000,2025-10-24T04:45:00.000000,C,C
WF761,MQN,TRD,J,2025-10-24T04:25:00.000000,2025-10-24T05:30:00.000000,D,NA
WF741,MJF,TRD,J,2025-10-24T04:30:00.000000,2025-10-24T05:25:00.000000,D,NA
WF961,SOJ,TOS,J,2025-10-24T04:45:00.000000,2025-10-24T05:10:00.000000,C,NA
WF820,BOO,SVJ,J,2025-10-24T04:45:00.000000,2025-10-24T05:15:00.000000,NA,E
DY421,MOL,OSL,J,2025-10-24T04:45:00.000000,2025-10-24T05:40:00.000000,B,NA
WF140,SOG,OSL,J,2025-10-24T04:45:00.000000,2025-10-24T05:40:00.000000,A,NA
WF802,BOO,LKN,J,2025-10-24T04:45:00.000000,2025-10-24T05:15:00.000000,NA,E
WF150,SOG,BGO,J,2025-10-24T04:45:00.000000,2025-10-24T05:20:00.000000,A,NA
WF721,SSJ,TRD,J,2025-10-24T04:45:00.000000,2025-10-24T05:40:00.000000,D,NA
WF781,OSY,TRD,J,2025-10-24T05:00:00.000000,2025-10-24T05:30:00.000000,C,NA
WF942,ALF,BVG,J,2025-10-24T05:05:00.000000,2025-10-24T05:50:00.000000,NA,F
WF930,HFT,BJF,J,2025-10-24T05:10:00.000000,2025-10-24T05:55:00.000000,NA,F
WF821,SVJ,BOO,J,2025-10-24T05:30:00.000000,2025-10-24T05:55:00.000000,E,NA
WF803,LKN,BOO,J,2025-10-24T05:30:00.000000,2025-10-24T05:55:00.000000,E,NA
WF974,TOS,HAA,J,2025-10-24T05:40:00.000000,2025-10-24T06:15:00.000000,NA,G
WF181,OSL,FDE,J,2025-10-24T05:45:00.000000,2025-10-24T06:50:00.000000,NA,A
WF161,OSL,HOV,J,2025-10-24T05:45:00.000000,2025-10-24T06:55:00.000000,NA,B
WF942,BVG,VDS,J,2025-10-24T06:05:00.000000,2025-10-24T06:30:00.000000,F,G
WF742,TRD,MJF,J,2025-10-24T06:05:00.000000,2025-10-24T06:55:00.000000,NA,D
WF762,TRD,MQN,J,2025-10-24T06:05:00.000000,2025-10-24T07:10:00.000000,NA,D
WF141,OSL,SOG,J,2025-10-24T06:10:00.000000,2025-10-24T07:05:00.000000,NA,A
WF722,TRD,SSJ,J,2025-10-24T06:10:00.000000,2025-10-24T07:05:00.000000,NA,D
WF930,BJF,VDS,J,2025-10-24T06:10:00.000000,2025-10-24T06:30:00.000000,F,G
WF892,BOO,RET,J,2025-10-24T06:15:00.000000,2025-10-24T06:40:00.000000,NA,E
DY422,OSL,MOL,J,2025-10-24T06:20:00.000000,2025-10-24T07:20:00.000000,NA,B
WF974,HAA,HFT,J,2025-10-24T06:30:00.000000,2025-10-24T06:50:00.000000,G,NA
WF782,TRD,RVK,J,2025-10-24T06:35:00.000000,2025-10-24T07:10:00.000000,NA,C
WF151,BGO,SOG,J,2025-10-24T06:35:00.000000,2025-10-24T07:10:00.000000,NA,A
WF933,VDS,HFT,J,2025-10-24T06:50:00.000000,2025-10-24T07:40:00.000000,G,NA
WF892,RET,LKN,J,2025-10-24T06:55:00.000000,2025-10-24T07:20:00.000000,E,E
WF953,VDS,VAW,J,2025-10-24T06:55:00.000000,2025-10-24T07:15:00.000000,G,F
WF503,MOL,BGO,J,2025-10-24T07:00:00.000000,2025-10-24T07:55:00.000000,B,NA
WF742,MJF,BOO,J,2025-10-24T07:10:00.000000,2025-10-24T07:50:00.000000,D,NA
WF162,HOV,OSL,J,2025-10-24T07:15:00.000000,2025-10-24T08:25:00.000000,B,NA
WF722,SSJ,BOO,J,2025-10-24T07:20:00.000000,2025-10-24T07:55:00.000000,D,NA
WF184,FDE,OSL,J,2025-10-24T07:20:00.000000,2025-10-24T08:25:00.000000,A,NA
WF141,SOG,SDN,J,2025-10-24T07:25:00.000000,2025-10-24T07:55:00.000000,A,A
WF762,MQN,BOO,J,2025-10-24T07:25:00.000000,2025-10-24T07:55:00.000000,D,NA
WF151,SOG,HOV,J,2025-10-24T07:25:00.000000,2025-10-24T08:00:00.000000,A,B
WF783,RVK,TRD,J,2025-10-24T07:30:00.000000,2025-10-24T08:05:00.000000,C,NA
WF953,VAW,KKN,J,2025-10-24T07:30:00.000000,2025-10-24T07:55:00.000000,F,NA
WF892,LKN,BOO,J,2025-10-24T07:35:00.000000,2025-10-24T08:00:00.000000,E,NA
DY423,MOL,OSL,J,2025-10-24T07:45:00.000000,2025-10-24T08:40:00.000000,B,NA
WF141,SDN,OSL,J,2025-10-24T08:15:00.000000,2025-10-24T09:20:00.000000,A,NA
WF151,HOV,OSL,J,2025-10-24T08:20:00.000000,2025-10-24T09:30:00.000000,B,NA
WF163,OSL,HOV,J,2025-10-24T08:50:00.000000,2025-10-24T10:00:00.000000,NA,B
WF506,BGO,MOL,J,2025-10-24T08:50:00.000000,2025-10-24T09:45:00.000000,NA,B
WF506,BGO,MOL,J,2025-10-24T08:50:00.000000,2025-10-24T09:45:00.000000,NA,B
WF765,BOO,MQN,J,2025-10-24T08:55:00.000000,2025-10-24T09:30:00.000000,NA,D
WF745,BOO,MJF,J,2025-10-24T08:55:00.000000,2025-10-24T09:40:00.000000,NA,D
WF145,OSL,SDN,J,2025-10-24T08:55:00.000000,2025-10-24T10:05:00.000000,NA,A
WF824,BOO,SVJ,J,2025-10-24T08:55:00.000000,2025-10-24T09:25:00.000000,NA,E
WF804,BOO,LKN,J,2025-10-24T08:55:00.000000,2025-10-24T09:25:00.000000,NA,E
WF805,LKN,BOO,J,2025-10-24T09:45:00.000000,2025-10-24T10:10:00.000000,E,NA
WF954,KKN,VDS,J,2025-10-24T09:45:00.000000,2025-10-24T10:00:00.000000,NA,G
WF825,SVJ,BOO,J,2025-10-24T09:45:00.000000,2025-10-24T10:10:00.000000,E,NA
WF765,MQN,TRD,J,2025-10-24T09:50:00.000000,2025-10-24T10:55:00.000000,D,NA
WF745,MJF,TRD,J,2025-10-24T10:00:00.000000,2025-10-24T10:55:00.000000,D,NA
WF187,OSL,FDE,J,2025-10-24T10:10:00.000000,2025-10-24T11:15:00.000000,NA,A
WF507,MOL,BGO,J,2025-10-24T10:10:00.000000,2025-10-24T11:05:00.000000,B,NA
WF507,MOL,BGO,J,2025-10-24T10:10:00.000000,2025-10-24T11:05:00.000000,B,NA
WF954,VDS,VAW,J,2025-10-24T10:20:00.000000,2025-10-24T10:40:00.000000,G,F
WF163,HOV,BGO,J,2025-10-24T10:20:00.000000,2025-10-24T11:15:00.000000,B,NA
WF146,SDN,OSL,J,2025-10-24T10:25:00.000000,2025-10-24T11:30:00.000000,A,NA
WF955,VAW,BJF,J,2025-10-24T10:55:00.000000,2025-10-24T11:15:00.000000,F,F
WF768,TRD,MQN,J,2025-10-24T11:30:00.000000,2025-10-24T12:35:00.000000,NA,D
WF955,BJF,BVG,J,2025-10-24T11:30:00.000000,2025-10-24T11:50:00.000000,F,F
WF188,FDE,OSL,J,2025-10-24T11:35:00.000000,2025-10-24T12:40:00.000000,A,NA
WF908,HFT,MEH,J,2025-10-24T11:45:00.000000,2025-10-24T12:20:00.000000,NA,G
WF170,BGO,HOV,J,2025-10-24T11:50:00.000000,2025-10-24T12:40:00.000000,NA,B
WF811,TOS,LKN,J,2025-10-24T12:00:00.000000,2025-10-24T13:00:00.000000,NA,E
WF155,OSL,SOG,J,2025-10-24T12:00:00.000000,2025-10-24T12:55:00.000000,NA,A
WF955,BVG,VDS,J,2025-10-24T12:05:00.000000,2025-10-24T12:30:00.000000,F,G
WF908,MEH,HVG,J,2025-10-24T12:35:00.000000,2025-10-24T12:55:00.000000,G,NA
DY426,OSL,MOL,J,2025-10-24T12:40:00.000000,2025-10-24T13:35:00.000000,NA,B
WF769,BOO,MQN,J,2025-10-24T12:50:00.000000,2025-10-24T13:25:00.000000,NA,D
WF729,BOO,SSJ,J,2025-10-24T12:50:00.000000,2025-10-24T13:30:00.000000,NA,D
WF955,VDS,KKN,J,2025-10-24T12:50:00.000000,2025-10-24T13:05:00.000000,G,NA
WF768,MQN,BOO,J,2025-10-24T12:55:00.000000,2025-10-24T13:25:00.000000,D,NA
WF170,HOV,OSL,J,2025-10-24T13:00:00.000000,2025-10-24T14:10:00.000000,B,NA
WF171,OSL,HOV,J,2025-10-24T13:15:00.000000,2025-10-24T14:25:00.000000,NA,B
WF811,LKN,BOO,J,2025-10-24T13:15:00.000000,2025-10-24T13:40:00.000000,E,NA
WF792,TRD,RVK,J,2025-10-24T13:15:00.000000,2025-10-24T13:50:00.000000,NA,C
WF156,SOG,OSL,J,2025-10-24T13:15:00.000000,2025-10-24T14:10:00.000000,A,NA
WF191,OSL,FDE,J,2025-10-24T13:25:00.000000,2025-10-24T14:30:00.000000,NA,A
WF769,MQN,TRD,J,2025-10-24T13:40:00.000000,2025-10-24T14:45:00.000000,D,NA
WF729,SSJ,TRD,J,2025-10-24T13:50:00.000000,2025-10-24T14:45:00.000000,D,NA
WF812,BOO,LKN,J,2025-10-24T14:05:00.000000,2025-10-24T14:35:00.000000,NA,E
WF832,BOO,SVJ,J,2025-10-24T14:05:00.000000,2025-10-24T14:35:00.000000,NA,E
WF793,RVK,TRD,J,2025-10-24T14:10:00.000000,2025-10-24T14:45:00.000000,C,NA
WF158,OSL,HOV,J,2025-10-24T14:40:00.000000,2025-10-24T15:50:00.000000,NA,B
WF148,OSL,SDN,J,2025-10-24T14:40:00.000000,2025-10-24T15:50:00.000000,NA,A
WF172,HOV,OSL,J,2025-10-24T14:45:00.000000,2025-10-24T15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-24T14:50:00.000000,2025-10-24T15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-24T14:55:00.000000,2025-10-24T15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-24T14:55:00.000000,2025-10-24T15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-24T15:00:00.000000,2025-10-24T15:55:00.000000,NA,B
WF514,BGO,MOL,J,2025-10-24T15:00:00.000000,2025-10-24T15:55:00.000000,NA,B
WF732,TRD,SSJ,J,2025-10-24T15:10:00.000000,2025-10-24T16:05:00.000000,NA,D
WF772,TRD,MQN,J,2025-10-24T15:10:00.000000,2025-10-24T16:15:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-24T15:15:00.000000,2025-10-24T16:05:00.000000,NA,D
WF814,BOO,LKN,J,2025-10-24T15:45:00.000000,2025-10-24T16:15:00.000000,NA,E
WF794,TRD,OSY,J,2025-10-24T15:45:00.000000,2025-10-24T16:20:00.000000,NA,C
WF148,SDN,SOG,J,2025-10-24T16:05:00.000000,2025-10-24T16:35:00.000000,A,A
WF158,HOV,SOG,J,2025-10-24T16:05:00.000000,2025-10-24T16:35:00.000000,B,A
WF515,MOL,BGO,J,2025-10-24T16:20:00.000000,2025-10-24T17:15:00.000000,B,NA
WF732,SSJ,BOO,J,2025-10-24T16:20:00.000000,2025-10-24T16:55:00.000000,D,NA
WF752,MJF,BOO,J,2025-10-24T16:25:00.000000,2025-10-24T17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-24T16:30:00.000000,2025-10-24T17:00:00.000000,D,NA
WF958,KKN,VAW,J,2025-10-24T16:35:00.000000,2025-10-24T17:00:00.000000,NA,F
WF815,LKN,BOO,J,2025-10-24T16:35:00.000000,2025-10-24T17:00:00.000000,E,NA
WF816,BOO,LKN,J,2025-10-24T16:40:00.000000,2025-10-24T17:10:00.000000,NA,E
WF795,OSY,TRD,J,2025-10-24T16:40:00.000000,2025-10-24T17:10:00.000000,C,NA
WF936,HFT,VDS,J,2025-10-24T16:45:00.000000,2025-10-24T17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-24T16:50:00.000000,2025-10-24T17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-24T16:55:00.000000,2025-10-24T17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-24T17:05:00.000000,2025-10-24T18:15:00.000000,NA,B
WF195,OSL,FDE,J,2025-10-24T17:15:00.000000,2025-10-24T18:20:00.000000,NA,A
WF958,VAW,VDS,J,2025-10-24T17:15:00.000000,2025-10-24T17:35:00.000000,F,G
WF775,BOO,MQN,J,2025-10-24T17:25:00.000000,2025-10-24T18:00:00.000000,NA,D
WF816,LKN,TOS,J,2025-10-24T17:25:00.000000,2025-10-24T18:20:00.000000,E,NA
WF755,BOO,MJF,J,2025-10-24T17:30:00.000000,2025-10-24T18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-24T17:35:00.000000,2025-10-24T18:15:00.000000,NA,D
WF966,TOS,SOJ,J,2025-10-24T17:45:00.000000,2025-10-24T18:10:00.000000,NA,C
WF939,VDS,BJF,J,2025-10-24T18:00:00.000000,2025-10-24T18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-24T18:05:00.000000,2025-10-24T18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-24T18:05:00.000000,2025-10-24T18:30:00.000000,G,F
WF896,BOO,LKN,J,2025-10-24T18:15:00.000000,2025-10-24T18:45:00.000000,NA,E
WF775,MQN,TRD,J,2025-10-24T18:15:00.000000,2025-10-24T19:20:00.000000,D,NA
WF967,SOJ,TOS,J,2025-10-24T18:25:00.000000,2025-10-24T18:50:00.000000,C,NA
WF159,BGO,SOG,J,2025-10-24T18:30:00.000000,2025-10-24T19:05:00.000000,NA,A
WF735,SSJ,TRD,J,2025-10-24T18:30:00.000000,2025-10-24T19:25:00.000000,D,NA
WF755,MJF,TRD,J,2025-10-24T18:30:00.000000,2025-10-24T19:25:00.000000,D,NA
WF939,BJF,HFT,J,2025-10-24T18:35:00.000000,2025-10-24T19:25:00.000000,F,NA
WF176,HOV,OSL,J,2025-10-24T18:35:00.000000,2025-10-24T19:45:00.000000,B,NA
WF516,BGO,MOL,J,2025-10-24T18:35:00.000000,2025-10-24T19:30:00.000000,NA,B
WF196,FDE,OSL,J,2025-10-24T18:40:00.000000,2025-10-24T19:45:00.000000,A,NA
WF947,BVG,ALF,J,2025-10-24T18:45:00.000000,2025-10-24T19:30:00.000000,F,NA
WF978,HFT,HAA,J,2025-10-24T18:45:00.000000,2025-10-24T19:05:00.000000,NA,G
WF837,SVJ,BOO,J,2025-10-24T18:55:00.000000,2025-10-24T19:20:00.000000,E,NA
WF796,TRD,OSY,J,2025-10-24T19:00:00.000000,2025-10-24T19:35:00.000000,NA,C
WF896,LKN,RET,J,2025-10-24T19:00:00.000000,2025-10-24T19:25:00.000000,E,E
WF149,OSL,SOG,J,2025-10-24T19:05:00.000000,2025-10-24T20:00:00.000000,NA,A
WF159,SOG,HOV,J,2025-10-24T19:20:00.000000,2025-10-24T19:55:00.000000,A,B
WF978,HAA,TOS,J,2025-10-24T19:20:00.000000,2025-10-24T19:55:00.000000,G,NA
WF896,RET,BOO,J,2025-10-24T19:40:00.000000,2025-10-24T20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-24T19:50:00.000000,2025-10-24T20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-24T19:55:00.000000,2025-10-24T21:00:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-24T20:00:00.000000,2025-10-24T20:55:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-24T20:00:00.000000,2025-10-24T20:50:00.000000,NA,D
WF199,OSL,FDE,J,2025-10-24T20:15:00.000000,2025-10-24T21:20:00.000000,NA,A
WF179,OSL,HOV,J,2025-10-24T20:15:00.000000,2025-10-24T21:25:00.000000,NA,B
WF149,SOG,SDN,J,2025-10-24T20:20:00.000000,2025-10-24T20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-24T20:55:00.000000,2025-10-24T21:25:00.000000,NA,E
WF948,KKN,VDS,J,2025-10-24T21:00:00.000000,2025-10-24T21:15:00.000000,NA,G
WF938,HVG,MEH,J,2025-10-24T21:00:00.000000,2025-10-24T21:20:00.000000,NA,G
WF938,MEH,VDS,J,2025-10-24T21:35:00.000000,2025-10-24T22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-24T21:40:00.000000,2025-10-24T22:05:00.000000,E,NA
WF506,BGO,MOL,J,2025-10-25T08:55:00.000000,2025-10-25T09:50:00.000000,NA,B
WF824,BOO,SVJ,J,2025-10-25T08:55:00.000000,2025-10-25T09:25:00.000000,NA,E
WF824,SVJ,TOS,J,2025-10-25T09:45:00.000000,2025-10-25T10:35:00.000000,E,NA
WF507,MOL,BGO,J,2025-10-25T10:10:00.000000,2025-10-25T11:10:00.000000,B,NA
WF507,MOL,BGO,J,2025-10-25T10:10:00.000000,2025-10-25T11:10:00.000000,B,NA
WF508,BGO,MOL,J,2025-10-25T12:15:00.000000,2025-10-25T13:10:00.000000,NA,B
WF508,BGO,MOL,J,2025-10-25T12:15:00.000000,2025-10-25T13:10:00.000000,NA,B
WF508,BGO,MOL,J,2025-10-25T12:15:00.000000,2025-10-25T13:10:00.000000,NA,B
WF508,BGO,MOL,J,2025-10-25T12:15:00.000000,2025-10-25T13:10:00.000000,NA,B
WF508,BGO,MOL,J,2025-10-25T12:15:00.000000,2025-10-25T13:10:00.000000,NA,B
WF509,MOL,BGO,J,2025-10-25T13:30:00.000000,2025-10-25T14:30:00.000000,B,NA
WF509,MOL,BGO,J,2025-10-25T13:30:00.000000,2025-10-25T14:30:00.000000,B,NA
WF509,MOL,BGO,J,2025-10-25T13:30:00.000000,2025-10-25T14:30:00.000000,B,NA
WF509,MOL,BGO,J,2025-10-25T13:35:00.000000,2025-10-25T14:30:00.000000,B,NA
WF934,ALF,VDS,J,2025-10-25T15:00:00.000000,2025-10-25T15:45:00.000000,NA,G
WF934,ALF,VDS,J,2025-10-25T15:00:00.000000,2025-10-25T15:45:00.000000,NA,G
WF835,TOS,SVJ,J,2025-10-25T15:25:00.000000,2025-10-25T16:20:00.000000,NA,E
WF934,VDS,KKN,J,2025-10-25T16:05:00.000000,2025-10-25T16:20:00.000000,G,NA
WF934,VDS,KKN,J,2025-10-25T16:05:00.000000,2025-10-25T16:20:00.000000,G,NA
WF835,SVJ,BOO,J,2025-10-25T16:35:00.000000,2025-10-25T17:00:00.000000,E,NA
DY424,OSL,MOL,J,2025-10-26T07:50:00.000000,2025-10-26T08:50:00.000000,NA,B
WF184,FDE,OSL,J,2025-10-26T08:10:00.000000,2025-10-26T09:15:00.000000,A,NA
DY425,MOL,OSL,J,2025-10-26T09:15:00.000000,2025-10-26T10:10:00.000000,B,NA
WF506,BGO,MOL,J,2025-10-26T09:50:00.000000,2025-10-26T10:45:00.000000,NA,B
WF506,BGO,MOL,J,2025-10-26T09:50:00.000000,2025-10-26T10:45:00.000000,NA,B
WF506,BGO,MOL,J,2025-10-26T09:50:00.000000,2025-10-26T10:45:00.000000,NA,B
WF506,BGO,MOL,J,2025-10-26T09:50:00.000000,2025-10-26T10:45:00.000000,NA,B
WF145,OSL,SDN,J,2025-10-26T09:50:00.000000,2025-10-26T11:00:00.000000,NA,A
WF804,BOO,LKN,J,2025-10-26T09:55:00.000000,2025-10-26T10:25:00.000000,NA,E
WF805,LKN,BOO,J,2025-10-26T10:45:00.000000,2025-10-26T11:10:00.000000,E,NA
WF766,TRD,MQN,J,2025-10-26T11:00:00.000000,2025-10-26T12:05:00.000000,NA,D
WF167,OSL,HOV,J,2025-10-26T11:00:00.000000,2025-10-26T12:10:00.000000,NA,B
WF964,TOS,SOJ,J,2025-10-26T11:05:00.000000,2025-10-26T11:35:00.000000,NA,C
WF507,MOL,BGO,J,2025-10-26T11:10:00.000000,2025-10-26T12:05:00.000000,B,NA
WF507,MOL,BGO,J,2025-10-26T11:10:00.000000,2025-10-26T12:10:00.000000,B,NA
WF187,OSL,FDE,J,2025-10-26T11:10:00.000000,2025-10-26T12:15:00.000000,NA,A
WF954,VDS,VAW,J,2025-10-26T11:20:00.000000,2025-10-26T11:40:00.000000,G,F
WF163,HOV,BGO,J,2025-10-26T11:20:00.000000,2025-10-26T12:15:00.000000,B,NA
WF146,SDN,OSL,J,2025-10-26T11:20:00.000000,2025-10-26T12:25:00.000000,A,NA
DX523,RRS,OSL,J,2025-10-26T11:25:00.000000,2025-10-26T12:20:00.000000,B,NA
WF746,TRD,MJF,J,2025-10-26T11:25:00.000000,2025-10-26T12:15:00.000000,NA,D
